FECHA_CORTE;ITEM;ANIO;MES;FEDERACION;PATERNO;MATERNO;NOMBRES;PAD;NIVEL;MONTO;PAIS;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;FECHA_PUBLICACION
20241130;17218;2015;201510;SQUASH RACKET;GALVEZ;ZEUNER;RAFAEL THOMAS;I;V;600;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;17219;2015;201510;SQUASH RACKET;SANTANDER;RUESTA;NICOLAS;I;V;600;PERU;LA LIBERTAD;TRUJILLO;TRUJILLO;130101;20241213
20241130;17220;2015;201510;TABLA;AGUIRRE;BERROCAL;YONY;I;IV;800;PERU;AYACUCHO;LA MAR;SAN MIGUEL;50501;20241213
20241130;17221;2015;201510;TABLA;ALARCON;ZEVALLOS;JULIO SEBASTIAN;I;III;1000;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17222;2015;201510;TABLA;BAUER;ANGUES;CESAR;I;I;1500;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17223;2015;201510;TABLA;CORREA;YZAGA;SEBASTIAN;I;II;1200;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;17224;2015;201510;TABLA;ESCUDERO;DE LA FUENTE;LUIS EDUARDO;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17225;2015;201510;TABLA;GARRIDO LECCA;GAMBETTA;LUCAS;I;IV;800;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;17226;2015;201510;TABLA;GIUNTA;ROCHE;MELANIE AGNES;I;II;1200;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17227;2015;201510;TABLA;GOMEZ;QUIROZ;JOSE FERMIN;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17228;2015;201510;TABLA;HURTADO;DIAZ;JORGE EDUARDO;I;III;1000;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17229;2015;201510;TABLA;MALAGA;AGUAD;BRISSA MARITZA;I;IV;800;PERU;LIMA;LIMA;SAN BORJA;150130;20241213
20241130;17230;2015;201510;TABLA;MARTINO;MARCHETTI;TAMIL NADU;I;II;1200;PERU;LIMA;LIMA;LA MOLINA;150114;20241213
20241130;17231;2015;201510;TABLA;MESINAS;NOVARO;LUCCA;I;II;1200;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17232;2015;201510;TABLA;RODRIGUEZ;LLOCLLA;JOSE MANUEL;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17233;2015;201510;TABLA;TELLO;PEREZ;ESTEPHANI MILUSKA;I;I;1500;PERU;LIMA;LIMA;SAN JUAN DE MIRAFLORES;150133;20241213
20241130;17234;2015;201510;TABLA;TORRES;OLIVIERI;VANIA LIANA;I;II;1200;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17235;2015;201510;TABLA;VECCO;REYNA FARJE;GIANNISA JIMENA;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17236;2015;201510;TABLA;VILLARAN;MAGNET;GABRIEL;I;I;1500;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17237;2015;201510;TAEKWONDO;ALVARADO;BAYLON;ELIZABETH GEISHA;I;II;1200;PERU;LIMA;LIMA;VILLA EL SALVADOR;150142;20241213
20241130;17238;2015;201510;TAEKWONDO;ANTUNEZ;ALARCON;JULIO;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17239;2015;201510;TAEKWONDO;CALDERON;FLORES;KATHERINE GINA;I;IV;800;PERU;LIMA;LIMA;SAN ISIDRO;150131;20241213
20241130;17240;2015;201510;TAEKWONDO;CARDENAS;VALDELOMAR;RENZO HUMBERTO;I;III;1000;PERU;LIMA;LIMA;LA VICTORIA;150115;20241213
20241130;17241;2015;201510;TAEKWONDO;CHIRINOS;LAVAN;DIANA CAROLINA;I;V;600;PERU;LIMA;LIMA;RIMAC;150128;20241213
20241130;17242;2015;201510;TAEKWONDO;COSTA;ORTEGA;BELEN EULALIA;I;II;1200;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;17243;2015;201510;TAEKWONDO;DAVID;SANCHEZ;JEREMY;I;III;1000;PERU;LIMA;LIMA;SAN MIGUEL;150136;20241213
20241130;17244;2015;201510;TAEKWONDO;LEON;MENDOZA;BRAULIO CESAR;I;V;600;PERU;LIMA;LIMA;PUEBLO LIBRE;150121;20241213
20241130;17245;2015;201510;TAEKWONDO;LOPEZ;SANTOS;PETER;I;III;1000;ESTADOS UNIDOS;;;;0;20241213
20241130;17246;2015;201510;TAEKWONDO;MUÑOZ;PEREZ;MARIAN GIANELLA;I;V;600;PERU;LIMA;LIMA;VILLA EL SALVADOR;150142;20241213
20241130;17247;2015;201510;TAEKWONDO;OBLITAS;TOLEDO;LUIS ANGEL;I;II;1200;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17248;2015;201510;TAEKWONDO;ORIHUELA;BLAS;CAMILA KIMBERLY;I;III;1000;PERU;LIMA;LIMA;EL AGUSTINO;150111;20241213
20241130;17249;2015;201510;TAEKWONDO;ORTIZ;GUTIERREZ;ALEXANDER ROMAIN;I;V;600;PERU;JUNIN;HUANCAYO;HUANCAYO;120101;20241213
20241130;17250;2015;201510;TAEKWONDO;REYES;ROCCA;CHIARA ALEXANDRA;I;III;1000;PERU;CALLAO;CALLAO;CALLAO;70101;20241213
20241130;17251;2015;201510;TAEKWONDO;SAUX;COLLANTES;RENZO GABRIEL;I;II;1200;PERU;LIMA;LIMA;SAN MARTIN DE PORRES;150135;20241213
20241130;17252;2015;201510;TENIS;BERETTA;AVALOS;DUILIO;I;I;1500;PERU;AREQUIPA;AREQUIPA;AREQUIPA;40101;20241213
20241130;17253;2015;201510;TENIS;BOZA;GALDOS;ALMUDENA;I;V;600;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17254;2015;201510;TENIS;CCUNO;VILLANUEVA;ROMINA BERENICE;I;V;600;PERU;AREQUIPA;AREQUIPA;CERRO COLORADO;40104;20241213
20241130;17255;2015;201510;TENIS;DONAYRE;PIMENTEL;RUDYAR ANDRES;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17256;2015;201510;TENIS;ECHAZU;PUENTE;MAURICIO MARTIN;I;II;1200;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17257;2015;201510;TENIS;GALDOS;LEON;SERGIO;I;II;1200;PERU;AREQUIPA;AREQUIPA;AREQUIPA;40101;20241213
20241130;17258;2015;201510;TENIS;PANTA;HERREROS;JORGE BRIAN;I;III;1000;PERU;PIURA;PIURA;PIURA;200101;20241213
20241130;17259;2015;201510;TENIS;PANTA;HERREROS;PATRICIA FIORELLA;I;V;600;PERU;PIURA;PIURA;PIURA;200101;20241213
20241130;17260;2015;201510;TENIS;RODRIGUEZ;SANCHEZ;JAVIER RENATO;I;V;600;PERU;LA LIBERTAD;TRUJILLO;TRUJILLO;130101;20241213
20241130;17261;2015;201510;TENIS;RODRIGUEZ;SANCHEZ;SEBASTIAN GUILLERMO;I;V;600;PERU;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;130111;20241213
20241130;17262;2015;201510;TENIS;ROSAS;BERGELUND;JUAN JOSE;I;I;1500;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17263;2015;201510;TENIS;SCHAEFER;CARREÑO;DOMINIQUE NAOMI;I;II;1200;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17264;2015;201510;TENIS;TORRES;DRAXL;MARIA PAULA;I;I;1500;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;17265;2015;201510;TENIS;VARILLAS;PATIÑO SAMUDIO;JUAN PABLO;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17266;2015;201510;TENIS DE MESA;BLAS;AREVALO;ANDREE BRYAN;I;I;1500;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17267;2015;201510;TENIS DE MESA;CHAVEZ;BRAVO;JOHAN MORRIS;I;I;1500;PERU;LIMA;LIMA;BREÑA;150105;20241213
20241130;17268;2015;201510;TENIS DE MESA;CUBA;RODRIGUEZ;VALERIA;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17269;2015;201510;TENIS DE MESA;CUCHO;SOLSOL;ADOLFO MANUEL;I;V;600;PERU;LIMA;LIMA;LA VICTORIA;150115;20241213
20241130;17270;2015;201510;TENIS DE MESA;FERNANDEZ;PARDO;CARLOS ALONSO;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17271;2015;201510;TENIS DE MESA;GUZMAN;SARANGO;ANDREA;I;I;1500;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17272;2015;201510;TENIS DE MESA;LI;DAVELOUIS;JULIO RAÚL;I;III;1000;PERU;LIMA;LIMA;LA MOLINA;150114;20241213
20241130;17273;2015;201510;TENIS DE MESA;LOAYZA;HERRERA;GRECIA DEL CARMEN;I;V;600;PERU;LIMA;LIMA;PUEBLO LIBRE;150121;20241213
20241130;17274;2015;201510;TENIS DE MESA;MORI;RIOS;PAOLA GABRIELA;I;V;600;PERU;LIMA;LIMA;BREÑA;150105;20241213
20241130;17275;2015;201510;TENIS DE MESA;REGAIRA;PANFICHI;MICAELA SOFIA;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17276;2015;201510;TENIS DE MESA;RODRIGUEZ;EGOCHEAGA;DIEGO;I;I;1500;PERU;LIMA;LIMA;SAN BORJA;150130;20241213
20241130;17277;2015;201510;TENIS DE MESA;SOTO;SOLER;GABRIELA ROSAURA;I;I;1500;PERU;PIURA;PIURA;PIURA;200101;20241213
20241130;17278;2015;201510;TIRO;ARENAS;PAREDES;ALEXIA CAROLINA;I;IV;800;PERU;AREQUIPA;AREQUIPA;AREQUIPA;40101;20241213
20241130;17279;2015;201510;TIRO;ARNAEZ;BRASCHI;ENRIQUE LUIS;I;III;1000;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17280;2015;201510;TIRO;BORDA;OLAECHEA;DANIELLA;I;V;600;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;17281;2015;201510;TIRO;BOZA;GALDOS;CARLOS FRANCISCO;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17282;2015;201510;TIRO;DE SOUZA FERREIRA;BERISSO;ALESSANDRO ALBERTO;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17283;2015;201510;TIRO;FARFAN;MORETTI;GUIDO ELISEO;I;III;1000;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17284;2015;201510;TIRO;GALVEZ;BOLUARTE;MARTIN IVAN;I;IV;800;PERU;AYACUCHO;HUAMANGA;AYACUCHO;50101;20241213
20241130;17285;2015;201510;TIRO;INDACOCHEA;MUÑOZ;ANDREA PATRICIA;I;IV;800;PERU;AREQUIPA;AREQUIPA;AREQUIPA;40101;20241213
20241130;17286;2015;201510;TIRO;LINDLEY;LOSSIO;NICOLAS SEBASTIAN;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17287;2015;201510;TIRO;MEJIA;MIRANDA;MIGUEL ALONSO;I;III;1000;PERU;ANCASH;HUARAZ;HUARAZ;20101;20241213
20241130;17288;2015;201510;TIRO;MEJIA;MIRANDA;OMAR AYRTON;I;IV;800;PERU;ANCASH;HUARAZ;INDEPENDENCIA;20105;20241213
20241130;17289;2015;201510;TIRO;STOCKLI;BEDOYA;ROLAND ANDRES;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17290;2015;201510;TIRO;TRELLES;TIJERO;SALVADOR ALFREDO;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17291;2015;201510;TIRO;YUI;LAOS;CESAR RENATO;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17292;2015;201510;TRIATLÓN;CHUMPITAZ;CRUZ;ALBERTO OSWALDO;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17293;2015;201510;TRIATLÓN;GOMEZ DE LA TORRE;PRATO;JOSE FERNANDO;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17294;2015;201510;TRIATLÓN;LOPEZ;CHAVEZ;DELIA ISAMAR;I;V;600;PERU;CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;20241213
20241130;17295;2015;201510;TRIATLÓN;MORI;POLO;DERECK STUART;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17296;2015;201510;TRIATLÓN;NUÑEZ;BELLINA;RICARDO ALFREDO;I;III;1000;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17297;2015;201510;TRIATLÓN;PAULETT;BUSTAMANTE;VIVIENNE MARTINIQUE;I;V;600;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;17298;2015;201510;VELA;ARRIBAS;HARTEN;JAVIER;I;IV;800;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17299;2015;201510;VELA;BALTA;BENAVENTE;FRANCESCA VALERIA;I;V;600;PERU;LIMA;LIMA;LA MOLINA;150114;20241213
20241130;17300;2015;201510;VELA;BAZO;GERMAN;JUAN FERNANDO;I;III;1000;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17301;2015;201510;VELA;BOTTERI;SARMIENTO;ALESSIO;I;III;1000;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17302;2015;201510;VELA;BRANDES;AUGUSTO;JARIAN;I;I;1500;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;17303;2015;201510;VELA;COLLANTES;DE RIGLOS;ALONSO DANILO;I;II;1200;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17304;2015;201510;VELA;CORREA;ESTRELLA;FERNANDO;I;IV;800;PERU;CALLAO;CALLAO;CALLAO;70101;20241213
20241130;17305;2015;201510;VELA;D´ANGELO;DICKINSON;CRISTINA MAE;I;IV;800;PERU;LIMA;LIMA;SAN BORJA;150130;20241213
20241130;17306;2015;201510;VELA;GIURIA;FARIAS;ANGELLO FELIPE;I;III;1000;PERU;CALLAO;CALLAO;BELLAVISTA;70102;20241213
20241130;17307;2015;201510;VELA;JONES;MONTEVERDE;RICHARD SINCLAIR;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17308;2015;201510;VELA;OLCESE;SCHWARZ;LUIS ALBERTO;I;II;1200;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;17309;2015;201510;VELA;RAFFO;OLCESE;JOEL;I;III;1000;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;17310;2015;201510;VELA;SANGUINETI;VELASCO;RENZO ARTURO;I;III;1000;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;17311;2015;201510;VELA;SAS;BAUMANN;CHRISTIAN RENE;I;III;1000;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;17312;2015;201510;VELA;SCHREIER;LORET DE MOLA;NICOLAS;I;III;1000;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17313;2015;201510;VELA;SILVA;TUPAC YUPANQUI;SERGIO;I;III;1000;PERU;CALLAO;CALLAO;BELLAVISTA;70102;20241213
20241130;17314;2015;201510;VELA;VIALE;AGUIRRE;STEFANO;I;V;600;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17315;2015;201510;VOLEIBOL;ABREU;ERQUINIGO;NICOLE GIANELLA;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17316;2015;201510;VOLEIBOL;ACOSTA;VASQUEZ;MARIA DE FATIMA;I;IV;800;PERU;LORETO;MAYNAS;IQUITOS;160101;20241213
20241130;17317;2015;201510;VOLEIBOL;ALMEIDA;CHAVEZ;SHIAMARA CECILIA NEYDI;I;II;1200;PERU;LIMA;LIMA;SAN JUAN DE LURIGANCHO;150132;20241213
20241130;17318;2015;201510;VOLEIBOL;AYME;PEÑA;SHANAIYA JEOVANNA;I;V;600;PERU;TACNA;TACNA;TACNA;230101;20241213
20241130;17319;2015;201510;VOLEIBOL;BARRERA;CASTILLO;FRIDA ALEJANDRA;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17320;2015;201510;VOLEIBOL;CAMET;BERTELLO;RAFFAELLA;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17321;2015;201510;VOLEIBOL;CASTILLO;GREY;MARIA CRISTINA;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17322;2015;201510;VOLEIBOL;CHOCANO;RIOS;LUZ ALESSANDRA;I;V;600;PERU;HUANUCO;HUANUCO;HUANUCO;100101;20241213
20241130;17323;2015;201510;VOLEIBOL;CUBA;MARTINEZ;CRISTINA DE LOURDES;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17324;2015;201510;VOLEIBOL;DE LA PEÑA;JULCA;DIANA AURORA;I;IV;800;PERU;LIMA;LIMA;SAN MARTIN DE PORRES;150135;20241213
20241130;17325;2015;201510;VOLEIBOL;DEL AGUILA;TORRES;ZANDRA NAHOMI;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17326;2015;201510;VOLEIBOL;FRIAS;POMIANO;MAGUILAURA DESSIRE;I;II;1200;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17327;2015;201510;VOLEIBOL;GOMEZ;URRUTIA;CORAIMA BRIGITTE;I;V;600;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;17328;2015;201510;VOLEIBOL;GUERRERO;BALAREZO;MARICARMEN NICOLE;I;IV;800;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;17329;2015;201510;VOLEIBOL;GUTIERREZ;PARDO FIGUEROA;SARAY ROSIO;I;IV;800;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;17330;2015;201510;VOLEIBOL;HIDALGO;RUIZ;ARSHA CORAIMA;I;V;600;PERU;HUANUCO;HUANUCO;HUANUCO;100101;20241213
20241130;17331;2015;201510;VOLEIBOL;LEYVA;TAGLE;ANGELA MARIA;I;II;1200;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17332;2015;201510;VOLEIBOL;LEYVA;TAGLE;LESLIE PATRICIA;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17333;2015;201510;VOLEIBOL;LINARES;RUIZ;ARIAGNA NICOLE;I;V;600;PERU;UCAYALI;CORONEL PORTILLO;CALLERIA;250101;20241213
20241130;17334;2015;201510;VOLEIBOL;MAGALLANES;KABSTHER;DIANA LUCIA;I;IV;800;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;17335;2015;201510;VOLEIBOL;MC LEOD;ALVA;THAISA YAZEERA;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17336;2015;201510;VOLEIBOL;MONTES;GARCIA;KIARA VICTORIA;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17337;2015;201510;VOLEIBOL;MONTES;PASSALACQUA;FLAVIA RENATTA;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17338;2015;201510;VOLEIBOL;MUÑOZ;LURITA;ALEXANDRA MIRYEC;I;IV;800;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;17339;2015;201510;VOLEIBOL;OLEMAR;OTERO;KATERINNE MABEL;I;IV;800;PERU;PIURA;PIURA;PIURA;200101;20241213
20241130;17340;2015;201510;VOLEIBOL;ORTIZ;OYOLA;KARLA BEATRIZ;I;IV;800;PERU;LIMA;LIMA;RIMAC;150128;20241213
20241130;17341;2015;201510;VOLEIBOL;PALZA;PUMA;CLAUDIA NICOLE;I;V;600;PERU;TACNA;TACNA;TACNA;230101;20241213
20241130;17342;2015;201510;VOLEIBOL;REGALADO;CORNEJO;KATHERINE SUSANA;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17343;2015;201510;VOLEIBOL;URIBE;SORIANO;BRENDA DANIELA;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17344;2015;201510;VOLEIBOL;URRUTIA;PUENTE ARNAO;ANDREA MILAGROS;I;II;1200;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17345;2015;201510;VOLEIBOL;VALENCIA;CORONADO;XIOMELI NAOMI;I;V;600;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;17346;2015;201510;VOLEIBOL;VILCHEZ;MOGOLLON;NAYELI ANTUANEE;I;V;600;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17347;2015;201510;VOLEIBOL;VILLACORTA;RAMIREZ;YOMIRA POLET;I;IV;800;PERU;LORETO;MAYNAS;IQUITOS;160101;20241213
20241130;17348;2015;201510;VOLEIBOL;YLLESCAS;ABAD;CLARIVETT YAMILY;I;IV;800;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17349;2015;201510;VOLEIBOL;ZAPATA;LOPEZ;JHAMIRA STEFANIE;I;IV;800;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17350;2015;201510;VOLEIBOL;ZEA;ESPINOZA;REYSHEL ELIZABETH;I;IV;800;PERU;LIMA;LIMA;VILLA EL SALVADOR;150142;20241213
20241130;17351;2015;201510;AJEDREZ;CORDOVA;DAZA;EMILIO ARTURO;II;I;3267;PERU;LIMA;LIMA;SAN MARTIN DE PORRES;150135;20241213
20241130;17352;2015;201510;AJEDREZ;CORI;TELLO;DEYSI ESTELA;II;I;3267;PERU;LIMA;LIMA;VILLA EL SALVADOR;150142;20241213
20241130;17353;2015;201510;AJEDREZ;CORI;TELLO;JORGE MOISES;II;I;3267;PERU;LIMA;LIMA;VILLA EL SALVADOR;150142;20241213
20241130;17354;2015;201510;AJEDREZ;GRANDA;ZUÑIGA;JULIO ERNESTO;II;I;3267;PERU;AREQUIPA;CAMANA;CAMANA;40201;20241213
20241130;17355;2015;201510;ATLETISMO;ARENAS;HUACASI;ZULEMA KATIA;II;III;1960.2;PERU;AREQUIPA;AREQUIPA;AREQUIPA;40101;20241213
20241130;17356;2015;201510;ATLETISMO;CHAVEZ;KORFIATIS;ARTURO;II;III;1960.2;CHILE;;;;0;20241213
20241130;17357;2015;201510;ATLETISMO;CHIHUAN;CAMAYO;PAVEL IVAR;II;IO;3920.4;PERU;JUNIN;CHUPACA;SAN JUAN DE ISCOS;120906;20241213
20241130;17358;2015;201510;ATLETISMO;GARCIA;LEON;GABRIELA KIMBERLY;II;IO;3920.4;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17359;2015;201510;ATLETISMO;MAUTINO;RUIZ;PAOLA;II;III;1960.2;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17360;2015;201510;ATLETISMO;MC FARLANE;OLAZABAL;JAVIER ARTURO;II;II;2613.6;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17361;2015;201510;ATLETISMO;MC FARLANE;OLAZABAL;JORGE ARMANDO;II;II;2613.6;PERU;LIMA;LIMA;SAN BORJA;150130;20241213
20241130;17362;2015;201510;ATLETISMO;YURIVILCA;CALDERON;PAOLO CESAR;II;III;1960.2;PERU;JUNIN;HUANCAYO;SAN AGUSTIN;120129;20241213
20241130;17363;2015;201510;BÁDMINTON;CUBA;RODRIGUEZ;MARIO;II;III;1960.2;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17364;2015;201510;BÁDMINTON;DE VINATEA;ESTRADA;PEDRO PABLO;II;II;2613.6;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17365;2015;201510;BÁDMINTON;GARCIA;BIEL;CAMILLA ELIZABETH;II;III;1960.2;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17366;2015;201510;BÁDMINTON;MACIAS;BRANDES;DANIELA;II;III;1960.2;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17367;2015;201510;BÁDMINTON;WINDER;COCHELLA;KATHERINE;II;III;1960.2;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17368;2015;201510;BÁDMINTON;ZORNOZA;ROCA REY;LUZ MARIA;II;III;1960.2;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17369;2015;201510;CICLISMO;ALFARO;PERALTA;CARLOS SEBASTIAN;II;III;1960.2;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17370;2015;201510;CICLISMO;HILARIO;RIMAS;JOB ISRAEL;II;IO;3920.4;PERU;HUANUCO;HUANUCO;HUANUCO;100101;20241213
20241130;17371;2015;201510;DEPORTES ECUESTRES;VALDEZ;PRADO;ALONSO NAPOLEON;II;I;3267;PERU;LIMA;LIMA;SAN ISIDRO;150131;20241213
20241130;17372;2015;201510;ESQUÍ ACUÁTICO;CUGLIEVAN;WIESE;MARIA DELFINA;II;II;2613.6;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17373;2015;201510;ESQUÍ ACUÁTICO;CUGLIEVAN;WIESE;NATALIA JOSEFINA;II;II;2613.6;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17374;2015;201510;ESQUÍ ACUÁTICO;DE OSMA;BEDOYA;MARIA ALEJANDRA;II;III;1960.2;PERU;LIMA;LIMA;MIRAFLORES;150122;20241213
20241130;17375;2015;201510;ESQUÍ ACUÁTICO;DE OSMA;BEDOYA;RAFAEL JUAN DIEGO;II;III;1960.2;PERU;LIMA;LIMA;SAN BORJA;150130;20241213
20241130;17376;2015;201510;GIMNASIA;AGÜERO;BARRERA;DANIEL ALEJANDRO;II;III;1960.2;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17377;2015;201510;GIMNASIA;CHIARELLA;AVALOS;MARIANA;II;II;2613.6;PERU;LIMA;LIMA;SANTIAGO DE SURCO;150140;20241213
20241130;17378;2015;201510;GIMNASIA;ORREGO;MARTINEZ;ARIANA GABRIELA;II;III;1960.2;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17379;2015;201510;GIMNASIA;PIZARRO;SILVA;LUIS ENRIQUE;II;III;1960.2;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17380;2015;201510;JUDO;POSTIGOS;ACUÑA;JUAN MIGUEL;II;II;2613.6;PERU;LIMA;LIMA;LINCE;150116;20241213
20241130;17381;2015;201510;JUDO;WONG;ALBUJAR;HUMBERTO ALONSO;II;II;2613.6;PERU;LIMA;LIMA;BREÑA;150105;20241213
20241130;17382;2015;201510;KARATE;ARANDA;JAVES;INGRID LIZBETH;II;III;1960.2;PERU;LIMA;LIMA;COMAS;150110;20241213
20241130;17383;2015;201510;KARATE;ATUNCA;BERAUN;ROBERTO ALONSO;II;II;2613.6;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;17384;2015;201510;KARATE;DEL CASTILLO;DELGADO;OLIVER JESUS;II;III;1960.2;PERU;LIMA;LIMA;JESUS MARIA;150113;20241213
20241130;17385;2015;201510;KARATE;GRANDE;RISCO;ALEXANDRA VANESSA;II;II;2613.6;PERU;LIMA;LIMA;BREÑA;150105;20241213
20241130;17386;2015;201510;KARATE;MORENO;MOREYRA;JIMMY CHESTER;II;II;2613.6;PERU;LIMA;LIMA;LIMA;150101;20241213
20241130;17387;2015;201510;KARATE;TREBEJO;FERNANDEZ;JOHN EDGAR;II;III;1960.2;PERU;LIMA;LIMA;RIMAC;150128;20241213
